Ecosystem/Croptype,Geolocation,Time_Period,Yield,Year,Quarter,Province,Mean_Temp,Precipitation_Sum,Max_Wind_Gusts
White Corn,Sorsogon,2022 Quarter 3,95.0,2022,3,Sorsogon,27.058065929710146,13112.80011286,73.439995
Yellow Corn,Albay,2022 Quarter 3,5391.0,2022,3,Albay,26.851485384057973,15717.50011355,75.24
Yellow Corn,Camarines Norte,2022 Quarter 3,286.45,2022,3,Camarines Norte,26.82997641576087,11930.20009305,92.52
Yellow Corn,Camarines Sur,2022 Quarter 3,53914.0,2022,3,Camarines Sur,26.784556516157462,38185.20039371,70.56
Yellow Corn,Catanduanes,2022 Quarter 3,0.0,2022,3,Catanduanes,27.324531237922706,5855.90005644,66.6
Yellow Corn,Masbate,2022 Quarter 3,780.0,2022,3,Masbate,27.273462402173912,18375.50036345,64.799995
Yellow Corn,Sorsogon,2022 Quarter 3,19.2,2022,3,Sorsogon,27.058065929710146,13112.80011286,73.439995
Corn,Albay,2022 Quarter 3,7941.0,2022,3,Albay,26.851485384057973,15717.50011355,75.24
Corn,Camarines Norte,2022 Quarter 3,684.25,2022,3,Camarines Norte,26.82997641576087,11930.20009305,92.52
Corn,Camarines Sur,2022 Quarter 3,57568.0,2022,3,Camarines Sur,26.784556516157462,38185.20039371,70.56
Corn,Catanduanes,2022 Quarter 3,53.96,2022,3,Catanduanes,27.324531237922706,5855.90005644,66.6
Corn,Masbate,2022 Quarter 3,17887.0,2022,3,Masbate,27.273462402173912,18375.50036345,64.799995
Corn,Sorsogon,2022 Quarter 3,114.2,2022,3,Sorsogon,27.058065929710146,13112.80011286,73.439995
Irrigated Palay,Albay,2022 Quarter 4,49831.0,2022,4,Albay,26.335028788647346,15775.20009733,99.72
Irrigated Palay,Camarines Norte,2022 Quarter 4,23273.44,2022,4,Camarines Norte,25.88655100996377,14227.60005136,101.159996
Irrigated Palay,Camarines Sur,2022 Quarter 4,170980.0,2022,4,Camarines Sur,26.33714100851939,27049.20012387,102.24
Irrigated Palay,Catanduanes,2022 Quarter 4,2464.11,2022,4,Catanduanes,26.574349964975845,8934.10004162,99.72
Irrigated Palay,Masbate,2022 Quarter 4,9019.0,2022,4,Masbate,26.929477268115942,14475.29998896,104.76
Irrigated Palay,Sorsogon,2022 Quarter 4,44557.45,2022,4,Sorsogon,26.539282679710148,12529.89994211,108.36
Rainfed Palay,Albay,2022 Quarter 4,15729.0,2022,4,Albay,26.335028788647346,15775.20009733,99.72
Rainfed Palay,Camarines Norte,2022 Quarter 4,8889.5,2022,4,Camarines Norte,25.88655100996377,14227.60005136,101.159996
Rainfed Palay,Camarines Sur,2022 Quarter 4,61048.0,2022,4,Camarines Sur,26.33714100851939,27049.20012387,102.24
Rainfed Palay,Catanduanes,2022 Quarter 4,2792.65,2022,4,Catanduanes,26.574349964975845,8934.10004162,99.72
Rainfed Palay,Masbate,2022 Quarter 4,50183.0,2022,4,Masbate,26.929477268115942,14475.29998896,104.76
Rainfed Palay,Sorsogon,2022 Quarter 4,21294.0,2022,4,Sorsogon,26.539282679710148,12529.89994211,108.36
Palay,Albay,2022 Quarter 4,65560.0,2022,4,Albay,26.335028788647346,15775.20009733,99.72
Palay,Camarines Norte,2022 Quarter 4,32162.94,2022,4,Camarines Norte,25.88655100996377,14227.60005136,101.159996
Palay,Camarines Sur,2022 Quarter 4,232028.0,2022,4,Camarines Sur,26.33714100851939,27049.20012387,102.24
Palay,Catanduanes,2022 Quarter 4,5256.76,2022,4,Catanduanes,26.574349964975845,8934.10004162,99.72
Palay,Masbate,2022 Quarter 4,59202.0,2022,4,Masbate,26.929477268115942,14475.29998896,104.76
Palay,Sorsogon,2022 Quarter 4,65851.45,2022,4,Sorsogon,26.539282679710148,12529.89994211,108.36
White Corn,Albay,2022 Quarter 4,654.0,2022,4,Albay,26.335028788647346,15775.20009733,99.72
White Corn,Camarines Norte,2022 Quarter 4,216.06,2022,4,Camarines Norte,25.88655100996377,14227.60005136,101.159996
White Corn,Camarines Sur,2022 Quarter 4,5278.0,2022,4,Camarines Sur,26.33714100851939,27049.20012387,102.24
White Corn,Catanduanes,2022 Quarter 4,17.58,2022,4,Catanduanes,26.574349964975845,8934.10004162,99.72
White Corn,Masbate,2022 Quarter 4,6377.21,2022,4,Masbate,26.929477268115942,14475.29998896,104.76
White Corn,Sorsogon,2022 Quarter 4,88.4,2022,4,Sorsogon,26.539282679710148,12529.89994211,108.36
Yellow Corn,Albay,2022 Quarter 4,8448.0,2022,4,Albay,26.335028788647346,15775.20009733,99.72
Yellow Corn,Camarines Norte,2022 Quarter 4,150.99,2022,4,Camarines Norte,25.88655100996377,14227.60005136,101.159996
Yellow Corn,Camarines Sur,2022 Quarter 4,31800.0,2022,4,Camarines Sur,26.33714100851939,27049.20012387,102.24
Yellow Corn,Catanduanes,2022 Quarter 4,0.0,2022,4,Catanduanes,26.574349964975845,8934.10004162,99.72
Yellow Corn,Masbate,2022 Quarter 4,596.13,2022,4,Masbate,26.929477268115942,14475.29998896,104.76
Yellow Corn,Sorsogon,2022 Quarter 4,47.2,2022,4,Sorsogon,26.539282679710148,12529.89994211,108.36
Corn,Albay,2022 Quarter 4,9102.0,2022,4,Albay,26.335028788647346,15775.20009733,99.72
Corn,Camarines Norte,2022 Quarter 4,367.05,2022,4,Camarines Norte,25.88655100996377,14227.60005136,101.159996
Corn,Camarines Sur,2022 Quarter 4,37078.0,2022,4,Camarines Sur,26.33714100851939,27049.20012387,102.24
Corn,Catanduanes,2022 Quarter 4,17.58,2022,4,Catanduanes,26.574349964975845,8934.10004162,99.72
Corn,Masbate,2022 Quarter 4,6973.34,2022,4,Masbate,26.929477268115942,14475.29998896,104.76
Corn,Sorsogon,2022 Quarter 4,135.6,2022,4,Sorsogon,26.539282679710148,12529.89994211,108.36
Irrigated Palay,Albay,2023 Quarter 1,39130.28,2023,1,Albay,25.205780279012345,18502.50000338,94.32
Irrigated Palay,Camarines Norte,2023 Quarter 1,11032.26,2023,1,Camarines Norte,24.754948662037037,14311.00009449,79.92
Irrigated Palay,Camarines Sur,2023 Quarter 1,108801.0,2023,1,Camarines Sur,25.21720618048048,25063.70028759,83.159996
Irrigated Palay,Catanduanes,2023 Quarter 1,1704.5,2023,1,Catanduanes,25.342713066666665,10308.90000108,88.56
Irrigated Palay,Masbate,2023 Quarter 1,7989.2,2023,1,Masbate,25.881590073015875,13510.69995962,80.28
Irrigated Palay,Sorsogon,2023 Quarter 1,14512.0,2023,1,Sorsogon,25.422760432592597,16335.40009272,100.439995
Rainfed Palay,Albay,2023 Quarter 1,8400.5,2023,1,Albay,25.205780279012345,18502.50000338,94.32
Rainfed Palay,Camarines Norte,2023 Quarter 1,8272.7,2023,1,Camarines Norte,24.754948662037037,14311.00009449,79.92
Rainfed Palay,Camarines Sur,2023 Quarter 1,41092.0,2023,1,Camarines Sur,25.21720618048048,25063.70028759,83.159996
Rainfed Palay,Catanduanes,2023 Quarter 1,4030.86,2023,1,Catanduanes,25.342713066666665,10308.90000108,88.56
Rainfed Palay,Masbate,2023 Quarter 1,28840.8,2023,1,Masbate,25.881590073015875,13510.69995962,80.28
Rainfed Palay,Sorsogon,2023 Quarter 1,4235.25,2023,1,Sorsogon,25.422760432592597,16335.40009272,100.439995
Palay,Albay,2023 Quarter 1,47530.78,2023,1,Albay,25.205780279012345,18502.50000338,94.32
Palay,Camarines Norte,2023 Quarter 1,19304.95,2023,1,Camarines Norte,24.754948662037037,14311.00009449,79.92
Palay,Camarines Sur,2023 Quarter 1,149893.0,2023,1,Camarines Sur,25.21720618048048,25063.70028759,83.159996
Palay,Catanduanes,2023 Quarter 1,5735.36,2023,1,Catanduanes,25.342713066666665,10308.90000108,88.56
Palay,Masbate,2023 Quarter 1,36830.0,2023,1,Masbate,25.881590073015875,13510.69995962,80.28
Palay,Sorsogon,2023 Quarter 1,18747.25,2023,1,Sorsogon,25.422760432592597,16335.40009272,100.439995
White Corn,Albay,2023 Quarter 1,1045.2,2023,1,Albay,25.205780279012345,18502.50000338,94.32
White Corn,Camarines Norte,2023 Quarter 1,425.7,2023,1,Camarines Norte,24.754948662037037,14311.00009449,79.92
White Corn,Camarines Sur,2023 Quarter 1,6436.0,2023,1,Camarines Sur,25.21720618048048,25063.70028759,83.159996
White Corn,Catanduanes,2023 Quarter 1,2.82,2023,1,Catanduanes,25.342713066666665,10308.90000108,88.56
White Corn,Masbate,2023 Quarter 1,12588.59,2023,1,Masbate,25.881590073015875,13510.69995962,80.28
White Corn,Sorsogon,2023 Quarter 1,57.44,2023,1,Sorsogon,25.422760432592597,16335.40009272,100.439995
Yellow Corn,Albay,2023 Quarter 1,7900.0,2023,1,Albay,25.205780279012345,18502.50000338,94.32
Yellow Corn,Camarines Norte,2023 Quarter 1,201.76,2023,1,Camarines Norte,24.754948662037037,14311.00009449,79.92
Yellow Corn,Camarines Sur,2023 Quarter 1,28534.0,2023,1,Camarines Sur,25.21720618048048,25063.70028759,83.159996
Yellow Corn,Catanduanes,2023 Quarter 1,0.0,2023,1,Catanduanes,25.342713066666665,10308.90000108,88.56
Yellow Corn,Masbate,2023 Quarter 1,451.54,2023,1,Masbate,25.881590073015875,13510.69995962,80.28
Yellow Corn,Sorsogon,2023 Quarter 1,38.4,2023,1,Sorsogon,25.422760432592597,16335.40009272,100.439995
Corn,Albay,2023 Quarter 1,8945.2,2023,1,Albay,25.205780279012345,18502.50000338,94.32
Corn,Camarines Norte,2023 Quarter 1,627.46,2023,1,Camarines Norte,24.754948662037037,14311.00009449,79.92
Corn,Camarines Sur,2023 Quarter 1,34970.0,2023,1,Camarines Sur,25.21720618048048,25063.70028759,83.159996
Corn,Catanduanes,2023 Quarter 1,2.82,2023,1,Catanduanes,25.342713066666665,10308.90000108,88.56
Corn,Masbate,2023 Quarter 1,13040.13,2023,1,Masbate,25.881590073015875,13510.69995962,80.28
Corn,Sorsogon,2023 Quarter 1,95.84,2023,1,Sorsogon,25.422760432592597,16335.40009272,100.439995
Irrigated Palay,Albay,2023 Quarter 2,60904.27,2023,2,Albay,27.497998412698415,9127.30007946,87.84
Irrigated Palay,Camarines Norte,2023 Quarter 2,21449.06,2023,2,Camarines Norte,27.38872432692308,6791.4000146,68.76
Irrigated Palay,Camarines Sur,2023 Quarter 2,121589.0,2023,2,Camarines Sur,27.584529252747252,19269.80008369,82.079994
Irrigated Palay,Catanduanes,2023 Quarter 2,1997.36,2023,2,Catanduanes,27.753970115995116,4196.19992258,76.32
Irrigated Palay,Masbate,2023 Quarter 2,13449.0,2023,2,Masbate,27.901119390371534,10176.80011017,77.76
Irrigated Palay,Sorsogon,2023 Quarter 2,38501.96,2023,2,Sorsogon,27.63077439194139,7517.60004434,92.159996
Rainfed Palay,Albay,2023 Quarter 2,8948.02,2023,2,Albay,27.497998412698415,9127.30007946,87.84
Rainfed Palay,Camarines Norte,2023 Quarter 2,9755.35,2023,2,Camarines Norte,27.38872432692308,6791.4000146,68.76
Rainfed Palay,Camarines Sur,2023 Quarter 2,29724.0,2023,2,Camarines Sur,27.584529252747252,19269.80008369,82.079994
Rainfed Palay,Catanduanes,2023 Quarter 2,3018.81,2023,2,Catanduanes,27.753970115995116,4196.19992258,76.32
Rainfed Palay,Masbate,2023 Quarter 2,33804.0,2023,2,Masbate,27.901119390371534,10176.80011017,77.76
Rainfed Palay,Sorsogon,2023 Quarter 2,15259.97,2023,2,Sorsogon,27.63077439194139,7517.60004434,92.159996
Palay,Albay,2023 Quarter 2,69852.29,2023,2,Albay,27.497998412698415,9127.30007946,87.84
Palay,Camarines Norte,2023 Quarter 2,31204.41,2023,2,Camarines Norte,27.38872432692308,6791.4000146,68.76
Palay,Camarines Sur,2023 Quarter 2,151313.0,2023,2,Camarines Sur,27.584529252747252,19269.80008369,82.079994
Palay,Catanduanes,2023 Quarter 2,5016.17,2023,2,Catanduanes,27.753970115995116,4196.19992258,76.32
Palay,Masbate,2023 Quarter 2,47253.0,2023,2,Masbate,27.901119390371534,10176.80011017,77.76
Palay,Sorsogon,2023 Quarter 2,53761.93,2023,2,Sorsogon,27.63077439194139,7517.60004434,92.159996
White Corn,Albay,2023 Quarter 2,1155.0,2023,2,Albay,27.497998412698415,9127.30007946,87.84
White Corn,Camarines Norte,2023 Quarter 2,467.84,2023,2,Camarines Norte,27.38872432692308,6791.4000146,68.76
White Corn,Camarines Sur,2023 Quarter 2,3461.0,2023,2,Camarines Sur,27.584529252747252,19269.80008369,82.079994
White Corn,Catanduanes,2023 Quarter 2,6.72,2023,2,Catanduanes,27.753970115995116,4196.19992258,76.32
White Corn,Masbate,2023 Quarter 2,3645.0,2023,2,Masbate,27.901119390371534,10176.80011017,77.76
White Corn,Sorsogon,2023 Quarter 2,44.04,2023,2,Sorsogon,27.63077439194139,7517.60004434,92.159996
Yellow Corn,Albay,2023 Quarter 2,26241.0,2023,2,Albay,27.497998412698415,9127.30007946,87.84
Yellow Corn,Camarines Norte,2023 Quarter 2,137.6,2023,2,Camarines Norte,27.38872432692308,6791.4000146,68.76
Yellow Corn,Camarines Sur,2023 Quarter 2,51433.0,2023,2,Camarines Sur,27.584529252747252,19269.80008369,82.079994
Yellow Corn,Catanduanes,2023 Quarter 2,0.0,2023,2,Catanduanes,27.753970115995116,4196.19992258,76.32
Yellow Corn,Masbate,2023 Quarter 2,296.0,2023,2,Masbate,27.901119390371534,10176.80011017,77.76
Yellow Corn,Sorsogon,2023 Quarter 2,56.5,2023,2,Sorsogon,27.63077439194139,7517.60004434,92.159996
Corn,Albay,2023 Quarter 2,27396.0,2023,2,Albay,27.497998412698415,9127.30007946,87.84
Corn,Camarines Norte,2023 Quarter 2,605.44,2023,2,Camarines Norte,27.38872432692308,6791.4000146,68.76
Corn,Camarines Sur,2023 Quarter 2,54894.0,2023,2,Camarines Sur,27.584529252747252,19269.80008369,82.079994
Corn,Catanduanes,2023 Quarter 2,6.72,2023,2,Catanduanes,27.753970115995116,4196.19992258,76.32
Corn,Masbate,2023 Quarter 2,3941.0,2023,2,Masbate,27.901119390371534,10176.80011017,77.76
Corn,Sorsogon,2023 Quarter 2,100.54,2023,2,Sorsogon,27.63077439194139,7517.60004434,92.159996
Irrigated Palay,Albay,2023 Quarter 3,43309.8,2023,3,Albay,27.530881080917872,13158.20014777,91.439995
Irrigated Palay,Camarines Norte,2023 Quarter 3,15516.4,2023,3,Camarines Norte,27.886113365942027,6492.5000029,76.67999
Irrigated Palay,Camarines Sur,2023 Quarter 3,107797.0,2023,3,Camarines Sur,27.479667042890714,29656.80026545,84.96
Irrigated Palay,Catanduanes,2023 Quarter 3,2401.11,2023,3,Catanduanes,28.083974179951692,5019.70005382,88.2
Irrigated Palay,Masbate,2023 Quarter 3,5987.0,2023,3,Masbate,27.800165126293997,13202.00005625,91.439995
Irrigated Palay,Sorsogon,2023 Quarter 3,9531.43,2023,3,Sorsogon,27.65333478333333,9369.10011342,104.03999
Rainfed Palay,Albay,2023 Quarter 3,2457.1,2023,3,Albay,27.530881080917872,13158.20014777,91.439995
Rainfed Palay,Camarines Norte,2023 Quarter 3,9131.94,2023,3,Camarines Norte,27.886113365942027,6492.5000029,76.67999
Rainfed Palay,Camarines Sur,2023 Quarter 3,16812.0,2023,3,Camarines Sur,27.479667042890714,29656.80026545,84.96
Rainfed Palay,Catanduanes,2023 Quarter 3,1333.05,2023,3,Catanduanes,28.083974179951692,5019.70005382,88.2
Rainfed Palay,Masbate,2023 Quarter 3,4609.0,2023,3,Masbate,27.800165126293997,13202.00005625,91.439995
Rainfed Palay,Sorsogon,2023 Quarter 3,439.6,2023,3,Sorsogon,27.65333478333333,9369.10011342,104.03999
Palay,Albay,2023 Quarter 3,45766.9,2023,3,Albay,27.530881080917872,13158.20014777,91.439995
Palay,Camarines Norte,2023 Quarter 3,24648.34,2023,3,Camarines Norte,27.886113365942027,6492.5000029,76.67999
Palay,Camarines Sur,2023 Quarter 3,124609.0,2023,3,Camarines Sur,27.479667042890714,29656.80026545,84.96
Palay,Catanduanes,2023 Quarter 3,3734.16,2023,3,Catanduanes,28.083974179951692,5019.70005382,88.2
Palay,Masbate,2023 Quarter 3,10596.0,2023,3,Masbate,27.800165126293997,13202.00005625,91.439995
Palay,Sorsogon,2023 Quarter 3,9971.03,2023,3,Sorsogon,27.65333478333333,9369.10011342,104.03999
White Corn,Albay,2023 Quarter 3,2505.0,2023,3,Albay,27.530881080917872,13158.20014777,91.439995
White Corn,Camarines Norte,2023 Quarter 3,396.86,2023,3,Camarines Norte,27.886113365942027,6492.5000029,76.67999
White Corn,Camarines Sur,2023 Quarter 3,3890.0,2023,3,Camarines Sur,27.479667042890714,29656.80026545,84.96
White Corn,Catanduanes,2023 Quarter 3,4.08,2023,3,Catanduanes,28.083974179951692,5019.70005382,88.2
White Corn,Masbate,2023 Quarter 3,17204.0,2023,3,Masbate,27.800165126293997,13202.00005625,91.439995
White Corn,Sorsogon,2023 Quarter 3,88.4,2023,3,Sorsogon,27.65333478333333,9369.10011342,104.03999
Yellow Corn,Albay,2023 Quarter 3,4074.7,2023,3,Albay,27.530881080917872,13158.20014777,91.439995
Yellow Corn,Camarines Norte,2023 Quarter 3,308.16,2023,3,Camarines Norte,27.886113365942027,6492.5000029,76.67999
Yellow Corn,Camarines Sur,2023 Quarter 3,48978.0,2023,3,Camarines Sur,27.479667042890714,29656.80026545,84.96
Yellow Corn,Catanduanes,2023 Quarter 3,0.0,2023,3,Catanduanes,28.083974179951692,5019.70005382,88.2
Yellow Corn,Masbate,2023 Quarter 3,788.0,2023,3,Masbate,27.800165126293997,13202.00005625,91.439995
Yellow Corn,Sorsogon,2023 Quarter 3,16.73,2023,3,Sorsogon,27.65333478333333,9369.10011342,104.03999
Corn,Albay,2023 Quarter 3,6579.7,2023,3,Albay,27.530881080917872,13158.20014777,91.439995
Corn,Camarines Norte,2023 Quarter 3,705.02,2023,3,Camarines Norte,27.886113365942027,6492.5000029,76.67999
Corn,Camarines Sur,2023 Quarter 3,52868.0,2023,3,Camarines Sur,27.479667042890714,29656.80026545,84.96
Corn,Catanduanes,2023 Quarter 3,4.08,2023,3,Catanduanes,28.083974179951692,5019.70005382,88.2
Corn,Masbate,2023 Quarter 3,17992.0,2023,3,Masbate,27.800165126293997,13202.00005625,91.439995
Corn,Sorsogon,2023 Quarter 3,105.13,2023,3,Sorsogon,27.65333478333333,9369.10011342,104.03999
Irrigated Palay,Albay,2023 Quarter 4,52782.0,2023,4,Albay,26.692650054347823,13237.40015009,72.0
Irrigated Palay,Camarines Norte,2023 Quarter 4,23831.06,2023,4,Camarines Norte,26.308944951992753,11599.50017591,74.159996
Irrigated Palay,Camarines Sur,2023 Quarter 4,165666.0,2023,4,Camarines Sur,26.681269364571094,19535.60020378,72.72
Irrigated Palay,Catanduanes,2023 Quarter 4,2124.69,2023,4,Catanduanes,26.834124908212562,7206.40006214,71.28
Irrigated Palay,Masbate,2023 Quarter 4,8861.0,2023,4,Masbate,27.350183396480332,9425.50000879,66.6
Irrigated Palay,Sorsogon,2023 Quarter 4,44173.36,2023,4,Sorsogon,26.887644658695653,8960.69995171,81.72
Rainfed Palay,Albay,2023 Quarter 4,16717.28,2023,4,Albay,26.692650054347823,13237.40015009,72.0
Rainfed Palay,Camarines Norte,2023 Quarter 4,9401.37,2023,4,Camarines Norte,26.308944951992753,11599.50017591,74.159996
Rainfed Palay,Camarines Sur,2023 Quarter 4,51920.0,2023,4,Camarines Sur,26.681269364571094,19535.60020378,72.72
Rainfed Palay,Catanduanes,2023 Quarter 4,1182.88,2023,4,Catanduanes,26.834124908212562,7206.40006214,71.28
Rainfed Palay,Masbate,2023 Quarter 4,51614.0,2023,4,Masbate,27.350183396480332,9425.50000879,66.6
Rainfed Palay,Sorsogon,2023 Quarter 4,18607.77,2023,4,Sorsogon,26.887644658695653,8960.69995171,81.72
Palay,Albay,2023 Quarter 4,69499.28,2023,4,Albay,26.692650054347823,13237.40015009,72.0
Palay,Camarines Norte,2023 Quarter 4,33232.42,2023,4,Camarines Norte,26.308944951992753,11599.50017591,74.159996
Palay,Camarines Sur,2023 Quarter 4,217586.0,2023,4,Camarines Sur,26.681269364571094,19535.60020378,72.72
Palay,Catanduanes,2023 Quarter 4,3307.58,2023,4,Catanduanes,26.834124908212562,7206.40006214,71.28
Palay,Masbate,2023 Quarter 4,60475.0,2023,4,Masbate,27.350183396480332,9425.50000879,66.6
Palay,Sorsogon,2023 Quarter 4,62781.13,2023,4,Sorsogon,26.887644658695653,8960.69995171,81.72
White Corn,Albay,2023 Quarter 4,731.5,2023,4,Albay,26.692650054347823,13237.40015009,72.0
White Corn,Camarines Norte,2023 Quarter 4,355.5,2023,4,Camarines Norte,26.308944951992753,11599.50017591,74.159996
White Corn,Camarines Sur,2023 Quarter 4,5028.0,2023,4,Camarines Sur,26.681269364571094,19535.60020378,72.72
White Corn,Catanduanes,2023 Quarter 4,6.09,2023,4,Catanduanes,26.834124908212562,7206.40006214,71.28
White Corn,Masbate,2023 Quarter 4,6286.0,2023,4,Masbate,27.350183396480332,9425.50000879,66.6
White Corn,Sorsogon,2023 Quarter 4,85.24,2023,4,Sorsogon,26.887644658695653,8960.69995171,81.72
Yellow Corn,Albay,2023 Quarter 4,7434.0,2023,4,Albay,26.692650054347823,13237.40015009,72.0
Yellow Corn,Camarines Norte,2023 Quarter 4,325.44,2023,4,Camarines Norte,26.308944951992753,11599.50017591,74.159996
Yellow Corn,Camarines Sur,2023 Quarter 4,31000.0,2023,4,Camarines Sur,26.681269364571094,19535.60020378,72.72
Yellow Corn,Catanduanes,2023 Quarter 4,0.0,2023,4,Catanduanes,26.834124908212562,7206.40006214,71.28
Yellow Corn,Masbate,2023 Quarter 4,679.0,2023,4,Masbate,27.350183396480332,9425.50000879,66.6
Yellow Corn,Sorsogon,2023 Quarter 4,44.84,2023,4,Sorsogon,26.887644658695653,8960.69995171,81.72
Corn,Albay,2023 Quarter 4,8165.5,2023,4,Albay,26.692650054347823,13237.40015009,72.0
Corn,Camarines Norte,2023 Quarter 4,680.94,2023,4,Camarines Norte,26.308944951992753,11599.50017591,74.159996
Corn,Camarines Sur,2023 Quarter 4,36028.0,2023,4,Camarines Sur,26.681269364571094,19535.60020378,72.72
Corn,Catanduanes,2023 Quarter 4,6.09,2023,4,Catanduanes,26.834124908212562,7206.40006214,71.28
Corn,Masbate,2023 Quarter 4,6965.0,2023,4,Masbate,27.350183396480332,9425.50000879,66.6
Corn,Sorsogon,2023 Quarter 4,130.08,2023,4,Sorsogon,26.887644658695653,8960.69995171,81.72
Irrigated Palay,Albay,2024 Quarter 1,36749.2,2024,1,Albay,25.826469341269842,8048.10004663,71.28
Irrigated Palay,Camarines Norte,2024 Quarter 1,13464.1,2024,1,Camarines Norte,25.304765194139193,6905.20000664,72.36
Irrigated Palay,Camarines Sur,2024 Quarter 1,110447.0,2024,1,Camarines Sur,25.969521555984556,7626.2000582,72.36
Irrigated Palay,Catanduanes,2024 Quarter 1,2351.17,2024,1,Catanduanes,25.713809343101346,4742.80004401,75.24
Irrigated Palay,Masbate,2024 Quarter 1,7980.9,2024,1,Masbate,26.951191356357928,2581.10003558,78.84
Irrigated Palay,Sorsogon,2024 Quarter 1,14596.81,2024,1,Sorsogon,26.06674345934066,5381.69992527,91.079994
Rainfed Palay,Albay,2024 Quarter 1,8205.3,2024,1,Albay,25.826469341269842,8048.10004663,71.28
Rainfed Palay,Camarines Norte,2024 Quarter 1,9672.29,2024,1,Camarines Norte,25.304765194139193,6905.20000664,72.36
Rainfed Palay,Camarines Sur,2024 Quarter 1,41091.0,2024,1,Camarines Sur,25.969521555984556,7626.2000582,72.36
Rainfed Palay,Catanduanes,2024 Quarter 1,7093.1,2024,1,Catanduanes,25.713809343101346,4742.80004401,75.24
Rainfed Palay,Masbate,2024 Quarter 1,28032.0,2024,1,Masbate,26.951191356357928,2581.10003558,78.84
Rainfed Palay,Sorsogon,2024 Quarter 1,4245.69,2024,1,Sorsogon,26.06674345934066,5381.69992527,91.079994
Palay,Albay,2024 Quarter 1,44954.5,2024,1,Albay,25.826469341269842,8048.10004663,71.28
Palay,Camarines Norte,2024 Quarter 1,23136.4,2024,1,Camarines Norte,25.304765194139193,6905.20000664,72.36
Palay,Camarines Sur,2024 Quarter 1,151538.0,2024,1,Camarines Sur,25.969521555984556,7626.2000582,72.36
Palay,Catanduanes,2024 Quarter 1,9444.27,2024,1,Catanduanes,25.713809343101346,4742.80004401,75.24
Palay,Masbate,2024 Quarter 1,36012.9,2024,1,Masbate,26.951191356357928,2581.10003558,78.84
Palay,Sorsogon,2024 Quarter 1,18842.5,2024,1,Sorsogon,26.06674345934066,5381.69992527,91.079994
White Corn,Albay,2024 Quarter 1,847.5,2024,1,Albay,25.826469341269842,8048.10004663,71.28
White Corn,Camarines Norte,2024 Quarter 1,424.11,2024,1,Camarines Norte,25.304765194139193,6905.20000664,72.36
White Corn,Camarines Sur,2024 Quarter 1,6331.0,2024,1,Camarines Sur,25.969521555984556,7626.2000582,72.36
White Corn,Catanduanes,2024 Quarter 1,1.87,2024,1,Catanduanes,25.713809343101346,4742.80004401,75.24
White Corn,Masbate,2024 Quarter 1,12501.0,2024,1,Masbate,26.951191356357928,2581.10003558,78.84
White Corn,Sorsogon,2024 Quarter 1,54.68,2024,1,Sorsogon,26.06674345934066,5381.69992527,91.079994
Yellow Corn,Albay,2024 Quarter 1,6796.3,2024,1,Albay,25.826469341269842,8048.10004663,71.28
Yellow Corn,Camarines Norte,2024 Quarter 1,196.86,2024,1,Camarines Norte,25.304765194139193,6905.20000664,72.36
Yellow Corn,Camarines Sur,2024 Quarter 1,28139.0,2024,1,Camarines Sur,25.969521555984556,7626.2000582,72.36
Yellow Corn,Catanduanes,2024 Quarter 1,0.0,2024,1,Catanduanes,25.713809343101346,4742.80004401,75.24
Yellow Corn,Masbate,2024 Quarter 1,398.0,2024,1,Masbate,26.951191356357928,2581.10003558,78.84
Yellow Corn,Sorsogon,2024 Quarter 1,35.25,2024,1,Sorsogon,26.06674345934066,5381.69992527,91.079994
Corn,Albay,2024 Quarter 1,7643.8,2024,1,Albay,25.826469341269842,8048.10004663,71.28
Corn,Camarines Norte,2024 Quarter 1,620.97,2024,1,Camarines Norte,25.304765194139193,6905.20000664,72.36
Corn,Camarines Sur,2024 Quarter 1,34470.0,2024,1,Camarines Sur,25.969521555984556,7626.2000582,72.36
Corn,Catanduanes,2024 Quarter 1,1.87,2024,1,Catanduanes,25.713809343101346,4742.80004401,75.24
Corn,Masbate,2024 Quarter 1,12899.0,2024,1,Masbate,26.951191356357928,2581.10003558,78.84
Corn,Sorsogon,2024 Quarter 1,89.93,2024,1,Sorsogon,26.06674345934066,5381.69992527,91.079994
Irrigated Palay,Albay,2024 Quarter 2,57249.0,2024,2,Albay,28.419714393772892,7329.90005341,76.32
Irrigated Palay,Camarines Norte,2024 Quarter 2,18668.13,2024,2,Camarines Norte,27.98367068772894,6696.3000112,81.72
Irrigated Palay,Camarines Sur,2024 Quarter 2,123420.0,2024,2,Camarines Sur,28.685533425304424,16231.60015901,64.079994
Irrigated Palay,Catanduanes,2024 Quarter 2,2920.62,2024,2,Catanduanes,28.210469483516484,3394.4999783,61.199997
Irrigated Palay,Masbate,2024 Quarter 2,9979.21,2024,2,Masbate,29.00778583045526,7204.29999515,67.32
Irrigated Palay,Sorsogon,2024 Quarter 2,41188.82,2024,2,Sorsogon,28.484602202197802,5505.89999135,72.0
Rainfed Palay,Albay,2024 Quarter 2,5096.0,2024,2,Albay,28.419714393772892,7329.90005341,76.32
Rainfed Palay,Camarines Norte,2024 Quarter 2,4624.64,2024,2,Camarines Norte,27.98367068772894,6696.3000112,81.72
